,Unnamed: 0,Text,Sent,Vader_Sent
8469,8469,Great app Great way to make a little money and meet some awesome people in the process,Positive,Positive
8470,8470,Awesome and super fun game It's so fun,Positive,Positive
8471,8471,"It's A Beautiful Scene, But Hard To See I'm loving this game.. The only problem is the puzzle sometime just too hard.. Solution Watch some gameplay in YouTube, done.. 5 stars..",Positive,Positive
8472,8472,Love this game Now I understand this game and now enjoying it,Positive,Positive
8473,8473,Flashlight I have been using this application for several years now. It's one of my favorite that I can always rely on.,Positive,Positive
8474,8474,"Wordbuzz If you need fun, challenging and mindful games, Wordbuzz is the right game for you.",Positive,Positive
8475,8475,Love I've had a thing for Diner Dash ever since I could remember. I'm loving every addition to the Dash family. I've purchased them ALL,Positive,Positive
8476,8476,"The force is strong with this game I find this game, really fun. It gets really challenging, once it hits the golden stages. Its fun, as well addictive. Although, once you finish it 100, it can get boring",Positive,Positive
8477,8477,Great for laughs I absolutely love this app. It allows you to create some really laugh out loud moments. Thanks for listening to my feedback concerning removing the 'comic strip it' logo on my finished comics.,Positive,Positive
8478,8478,"Very Useful Easiest way to find trains in Italy, even easier than the web. Options to add  trains to the calendar and save timetables are great.",Positive,Positive
8479,8479,"Tough, fun and addictive Makes my half hr journey seem like a 5 min one. Addictive. And definitely not easy once u get thru to 8x8.",Positive,Positive
8480,8480,"Great Educational title From my short time perusing the app, this looks like an app the little one will have fun playing and learning at the same time. I will further observe while the little one plays and add more to the review later.",Positive,Positive
8481,8481,Great for weather I use this app every day sometimes multiple times,Positive,Positive
8482,8482,A great App. Good luck ENGLAND,Positive,Positive
8483,8483,Amazing this app deserves 6 stars my 2.5y old boy loves it.,Positive,Positive
8484,8484,Google nexus 5 Awesome graphic....D,Positive,Positive
8485,8485,"Wheeee Its great  I think it could do with better level design and it'd be neat to see a little animation for the legs when landing front an awkward angle, but otherwise wonderful.",Positive,Positive
8486,8486,Can't stop Addictive. ..,Positive,Neutral
8487,8487,Riktigt kul Lite seg uppdatering ibland men det r det vrt.,Positive,Neutral
8488,8488,So much fun I love it  its so much fun,Positive,Positive
8489,8489,Burger shop I really like this game because its just really interesting because you can do any thing you want on here hit me back my cousins and my family members so just do it have a great summer,Positive,Positive
8490,8490,Really awesome Its fun like the other games made by  Mdickie the ones saying it sucks it's not working ur making it self look stupid while were enjoying the game,Positive,Positive
8491,8491,this is bullshit i payed for the game now it doesnt work so i deleted it and want my money back,Positive,Negative
8492,8492,Best game ever I really love this game it never freezes and you can play it on your own time Totally addicted,Positive,Positive
8493,8493,"I bought hundreds of apps, but this one gotta be one of my favorites. It's so simple yet awesome. I love the material design as well. The updates are great, too, it's nice to see that the developer keeps improving this app.",Positive,Positive
8494,8494,I am addicted already. Always loved this game.,Positive,Positive
8495,8495,Ok Came for the 100 gold in Dr. Driving...,Positive,Positive
8496,8496,It a nice game to play l love it bye,Positive,Positive
8497,8497,cant get pass level eight ,Positive,Neutral
8498,8498,Very fun This game is very fun and actually has pretty good graphics for a mobile game. Totally worth the 5. This is coming from not a huge baseball fan. I hope this helped.,Positive,Positive
8499,8499,JAAMYJ's momma My daughter literally had 8 apps I just was able to uninstall because I could do it all with this one And she's only 2,Positive,Neutral
8500,8500,You can play your own way It is awesome,Positive,Positive
8501,8501,super like it,Positive,Positive
8502,8502,I love this game. Worth downloading. I play this game everyday.  Great fun ,Positive,Positive
8503,8503,Panda Slots Loved the Bonuses  Graphics are fun  So far seems to have good payouts  We all like to win  Good gaming to all,Positive,Positive
8504,8504,So far so good.....,Positive,Neutral
8505,8505,I like it It's easy and fun,Positive,Positive
8506,8506,AMAZING It's really funny when Ben talk because he sounds like a man and you get to put your face on the mini TV down below.,Positive,Positive
8507,8507,Loving it,Positive,Positive
8508,8508,Fun no. Amazing no.unbelivable yes This game is amazing cant belive i didnt download it earlier,Positive,Positive
8509,8509,Great Similar to other match games but it's not a community game like Candy Crush. So I don't have to wait on others to make progress.,Positive,Positive
8510,8510,"Muito engraado Muito bom Gostei muito Mais tenho uma recomendao, coloquem o som da urna... to procurando a um tempo e no achei em nunhum lugar...",Positive,Negative
8511,8511,Best time killer while standing in lines This probably one of the best games to play with friends while standing in really long lines for rides.  Everyone around you is always watching to see why you are having so much fun,Positive,Positive
8512,8512,Excellent Works great. Tested it in multiple vehicles. Very accurate. Cant wait to strap it to my RC car for speed testing,Positive,Positive
8513,8513,Great Best app for fitnes,Positive,Positive
8514,8514,Sugar smash Fun game but it keeps sticking please fix.,Positive,Positive
8515,8515,cooll experience dude this game us super awesome for those who like fishing..,Positive,Positive
8516,8516, Can we grow up,Positive,Neutral
8517,8517,Amazing I love it some much I played all day yesterday 9.00am  9.00pm cool right,Positive,Positive
8518,8518,InstaWeather Pro Weather App for mobile phone and tablets and iPads,Positive,Neutral
8519,8519,"Awesome app This spot does what it supposed to do I only hate that u can only unfollow a certain amount of people per hour, but other then that, it's great, worth every bit of money",Positive,Positive
8520,8520,"Amazing Its really helpful for me i like the idea of someone teaching me the drawing so that i can compare it, to see how well i did, its awesome, fun, and fantastic",Positive,Positive
8521,8521,"Amazing As an old school gamer and lover of Game boy, great job Amazing controls, fully customizable, exactly like an old Game boy.",Positive,Positive
8522,8522,10 out of 10 I love this game because like the girls.,Positive,Positive
8523,8523,"Love L.O.V.E. LOVE IT The best game ever  I have all your games on my mobile and on my PC, Mdickie and I love them all. I love you Mdickie ",Positive,Positive
8524,8524,Cool Nice car,Positive,Positive
8525,8525,"Great game I'm not much of a gamer, but I love this. It's still my favorite game on my phone.",Positive,Positive
8526,8526,"Awesome shizz I love this app. Installed it randomly, was absolutely surprised to find out that it is awesome. D",Positive,Positive
8527,8527,Priceless My amazing cousin Stacy sent me a happy birthday personalized song from Tom Cat and it totally made my day. What a great little gift. ,Positive,Positive
8528,8528,"I love this  can't wait to get a tablet I like the new background, thank you.",Positive,Positive
8529,8529,Me I like it.,Positive,Positive
8530,8530,Everything nice But it would be better if you could change the trucks.,Positive,Positive
8531,8531,Amazing OMG I love it It is amazing it doesn't look up space on my tablet it runs fast you should definitely download this app if you like guessing game or kinds games like that,Positive,Positive
8532,8532,You need speed and brain.. I like it,Positive,Positive
8533,8533,Cooooooool game I liked it very much but if i can play offline than it would much greater,Positive,Positive
8534,8534,Good Wen is the next update,Positive,Positive
