,Text,is_pos
13680,Loveeeeeeeeeeeeeeeed it toooooooo much I love this game to much its a perfect game for me and other girls like me but other who don't like this game they are stupid and have to go Agra in mental hospital,true
13681,Very helpful app. Love it 2 thumbs up.,true
13682,"Account erased I see a lot of people in the comments of this game saying that their account has been erased or deleted. I just logged in now, and my account wasn't deleted.",true
13683,"A best money can buy app Lot's of useful features and also a prompt and efficient tech support. Still beware, the default app'settings could drain your battery quite seriously. Therefore modify them accordingly. Cheers.",true
13684,Awesome. Everyone from my sister 14 to my dad 45 has enjoyed this game,true
13685,THE B.E.EST Lokk I  don't care if you get this app or not but I love it. It's so fun,true
13686,"Loved it Makes to see mails and updates as easy as it  can get. Though can be improve a bit,  it still is the best app.",true
13687,So far so good Just started using this and it's cleaning things up.,true
13688,"Great ,great great I love this game 6 stars from me,i highly recommend this game,brings back great memories....and the  music in this game is exciting...not a wasted download... thumbs up twice from me...",true
13689,Top notch RC MATCH UP  Just download and enjoy. You won't be let down. God bless you creators of RC MATCH UP. Thank you for the blessings.,true
13690,Soooo great I could chat with my friends and family anywhere,true
13691,Awesome Really enjoying making my my own strip. One thing though it would be cool to have loads of stickers too like BOOM AND OUCH And crazy stuff,true
13692,I love it I will be a fashion desighner and i like to plag games like it once when i played this its wonderfull i can never unninstall it,true
13693,"Matching, shapes, colors, etc. My kids love it ones in pre k and ones in kindergarten",true
13694,Ankita Arora good time pass,true
13695,Virtual RideaLong This is an interesting way to put your imagination on duty.  Maybe we'll see the dashcam matched to the audio in a future app upgrade,true
13696,"The best If you are a stat junkie, this is for you. Blends perfectly with the website. One request on the fly hole averages",true
13697,Awesome They should make some for wcw ecw tna and the attitude era,true
13698,Great game for preschooler's My three year old absolutely loves it Keeps her entertained for long periods of time,true
13699,"So Groundbreaking This is far by the best installment of the Borderlands series and shines the brightest among other telltale games. The characters, story and music are pure awesomeness Can't wait for Episodes 3  5",true
13700,"Wow My first time playing this game,I always wanted to play it for the  box,but never had the chance till now It's a Blast",true
13701,Great app So far I've not experience any issues with this app.,true
13702,Ok Ok,true
13703,Loved it Best game I've played,true
13704,Love the way sonic run This the sonic game that really like the old one in sega genesys console. Love it so much..,true
13705,Really good Got this app for my 3.5 year old girl. She loved it right away. In two days she was able to write the first five letters on her own. Great learning tool to prepare for preschoolkindergarten.,true
13706,Very good entertainment,true
13707,"The best twitter app Just perfect, beautiful UI and smoothly",true
13708,Loved it High Quality  totally free,true
13709,No I dont like it I click on it because I didnt mean to its not good at all,true
13710,"Cool I rarely actually rate an app but this one I had to.. low size, no special permissions and hours of addictive gameplay are just few of the reasons why I gave it a five. Keep it up   ",true
13711,Love it,true
13712,Nice game.. Fun.. great.. maybe add new more heroes,true
13713,The Room Two One of the most challenging games I have played in a long time. It has changed the way I look at things ,true
13714,El chavo del ocho,true
13715,"Very fun It could still use some streamlining, but otherwise a great game with a good interface.  I can get my SOTM fix even when my gaming buddies aren't available.",true
13716,i love it best american girl game ever,true
13717,I Lv it This is excellent application for kids..... I like it the way of showing alphabets in bubbles which look awesome... Enjoyable ...,true
13718,Just love it,true
13719,11 Kopie von Moorhuhn X Bis auf ein paar kleine Ugrades Man kann sich mehr Zeit erspielen. Ansonsten das Original Moorhuhn genau wie auf PC.,true
13720,Fun fun fun Absolutely love it. My 3 year old grand daughter downloaded and thought Me....lol she is better than I am,true
13721,Awesome Thanks for giving me some incredible insight. 100 Worth it if you're a serious BlackJacker,true
13722,"Cool This game is great if you want to fill a few minutes...or hours. Also for people having lag problems on s3don't know about other phones if you hold home, go to the task manager, and clear ram, it fixes most lag problems.",true
13723,My teacher let's us each this in class But she says we can't download it but I just did so any ways awsome I didntneven know you could download it oh it downloaded time too each vids,true
